index_content,word,nature,content_type,index_word
1553,配件,n,neg,16
1553,服务,vn,neg,23
1553,前提,n,neg,24
1553,朋友,n,neg,25
1553,小动作,n,neg,29
1553,东西,ns,neg,30
1553,虚报,n,neg,34
1553,质量保证,n,neg,35
1553,虚报,n,neg,36
1553,消费者,n,neg,37
1553,工人,n,neg,43
1553,品牌,n,neg,45
1554,收费,n,neg,5
1554,标准,n,neg,6
1554,图,n,neg,9
1554,笑话,n,neg,10
1554,评,n,neg,12
1555,评,n,neg,2
1555,评,n,neg,4
1555,美丽,ns,neg,6
1555,售后,n,neg,7
1555,小时,n,neg,10
1555,漏水,n,neg,14
1555,螺丝,n,neg,16
1555,大洋,ns,neg,19
1555,师傅,nr,neg,22
1556,水,n,neg,4
1556,澡,ng,neg,8
1556,念头,n,neg,10
1556,大坑,n,neg,12
1556,上门,ns,neg,13
1556,钱,n,neg,16
1556,东西,ns,neg,17
1557,评,n,neg,3
1557,星,n,neg,4
1559,力,n,neg,1
1559,免费,vn,neg,5
1559,客服,n,neg,7
1559,电话,n,neg,8
1559,犯人,n,neg,10
1559,大件,n,neg,12
1560,收费,n,neg,2
1560,太贵,nr,neg,3
1560,角阀,n,neg,4
1560,收费,n,neg,7
1560,配件,n,neg,10
1561,售后,n,neg,1
1561,电话,n,neg,2
1562,烧水,n,neg,2
1562,热水,n,neg,8
1562,万家乐,nr,neg,10
1562,万家乐,nr,neg,11
1562,烧,n,neg,13
1562,水,n,neg,14
1563,坑,n,neg,3
1563,托架,n,neg,4
1563,架子,n,neg,7
1563,东西,ns,neg,11
1564,降价,n,neg,2
1564,客,n,neg,3
1565,坑人,n,neg,2
1565,降价,n,neg,3
1565,消费者,n,neg,4
1565,公平,n,neg,5
1566,上门,ns,neg,3
1567,海尔,nrt,neg,3
1568,花洒,nr,neg,2
1568,混,n,neg,3
1568,水阀,n,neg,4
1568,组件,n,neg,5
1568,客服,n,neg,6
1568,配件,n,neg,9
1569,速度,n,neg,2
1569,速度,n,neg,4
1569,卫生间,n,neg,5
1569,地方,n,neg,8
1570,奇葩,n,neg,3
1570,都用,n,neg,4
1570,插座,n,neg,5
1570,插座,n,neg,7
1570,烧水,n,neg,8
1570,烧水,n,neg,10
1570,老款,n,neg,12
1571,图,n,neg,1
1571,螺母,n,neg,3
1571,小厨,n,neg,4
1571,宝,nr,neg,5
1571,配件,n,neg,6
1571,螺母,n,neg,8
1572,辣鸡,n,neg,1
1572,冷水,n,neg,8
1572,挂机,n,neg,11
1572,售后,n,neg,12
1572,东西,ns,neg,13
1573,产品,n,neg,3
1573,客服,n,neg,6
1573,客服,n,neg,7
1573,人员,n,neg,9
1573,客服,n,neg,11
1573,人员,n,neg,12
1573,牌子,n,neg,16
1573,伤心,n,neg,18
1573,购物,n,neg,19
1573,商品,n,neg,20
1574,物流,n,neg,1
1574,售后,n,neg,4
1574,鬼,n,neg,5
1574,客服,n,neg,15
1574,录音,n,neg,16
1574,速度,n,neg,19
1574,史密斯,nr,neg,27
1575,厂家,n,neg,1
1575,包装箱,n,neg,3
1575,材料,n,neg,5
1575,收费,n,neg,7
1575,包装箱,n,neg,8
1575,管子,n,neg,9
1575,管件,n,neg,10
1575,人性化,n,neg,14
1575,管件,n,neg,16
1575,海尔,nrt,neg,17
1575,免费,vn,neg,21
1576,鸡,n,neg,3
1576,烧水,n,neg,4
1576,热水,n,neg,7
1576,体验,n,neg,8
1577,人员,n,neg,2
1577,售后,n,neg,3
1577,合伙,n,neg,4
1577,坑,n,neg,5
1577,买家,n,neg,6
1577,钱,n,neg,7
1577,辅材,n,neg,8
1577,人员,n,neg,11
1577,售后,n,neg,12
1577,客服,n,neg,13
1577,辅,vn,neg,14
1577,材能,n,neg,15
1577,价格,n,neg,18
1577,小时,n,neg,20
1577,石沉大海,nr,neg,22
1577,垃圾,n,neg,26
1577,免费,vn,neg,28
1577,收费,n,neg,31
1577,坑,n,neg,41
1577,垃圾,n,neg,43
1577,东西,ns,neg,46
1577,图,n,neg,47
1577,遥控器,n,neg,48
1577,按键,n,neg,49
1577,冷热水,n,neg,51
1577,阀,n,neg,52
1577,扳手,n,neg,53
1577,骂娘,n,neg,56
1578,免费,vn,neg,1
1578,师傅,nr,neg,3
1578,楼,n,neg,5
1578,楼,n,neg,7
1579,管子,n,neg,1
1579,时,ng,neg,4
1580,购物,n,neg,2
1580,体验,n,neg,3
1580,合作,vn,neg,4
1580,售后,n,neg,5
1580,合作,vn,neg,9
1580,售后,n,neg,10
1580,电话,n,neg,11
1580,来家,n,neg,15
1580,合作,vn,neg,30
1580,网点,n,neg,31
1580,产品,n,neg,32
1580,服务,vn,neg,35
1580,屎,n,neg,36
1581,师傅,nr,neg,5
1582,保温,n,neg,2
1582,效果,n,neg,3
1583,人员,n,neg,2
1583,钻孔,n,neg,3
1583,时,ng,neg,4
1583,电线,n,neg,6
1583,物业,n,neg,9
1583,电工,n,neg,10
1583,检查,vn,neg,11
1583,电钻,n,neg,13
1583,电线,n,neg,17
1583,电源,n,neg,19
1583,电工,n,neg,21
1583,时间,n,neg,23
1583,短路,n,neg,25
1583,新房子,n,neg,26
1583,办法,n,neg,27
1583,墙,n,neg,28
1583,电线,n,neg,31
1583,玻璃胶,n,neg,33
1583,孔,n,neg,34
1583,短路,n,neg,38
1583,费用,n,neg,41
1584,电话,n,neg,3
1584,客服,n,neg,4
1584,订单,n,neg,9
1584,商品,n,neg,17
1584,电话,n,neg,18
1584,客服,n,neg,20
1586,高高兴兴,ns,neg,2
1586,热水,n,neg,6
1586,热水,n,neg,7
1586,情况,n,neg,9
1587,师傅,nr,neg,2
1587,坑人,n,neg,4
1587,收费,n,neg,6
1587,材料费,n,neg,10
1587,价格,n,neg,11
1587,啥意思,n,neg,14
1587,坑人,n,neg,16
1587,差劲,n,neg,17
1587,购物,n,neg,18
1587,东西,ns,neg,20
1587,安装费,n,neg,22
1587,坑人,n,neg,24
1587,免费,vn,neg,25
1587,变相,n,neg,27
1587,收,n,neg,28
1587,材料费,n,neg,29
1587,材料费,n,neg,30
1587,市场,n,neg,31
1587,机器,n,neg,33
1587,安装费,n,neg,35
1587,插座,n,neg,37
1587,感觉,n,neg,39
1587,坑,n,neg,40
1588,实体店,n,neg,1
1589,品牌,n,neg,1
1589,产品,n,neg,2
1589,关键,n,neg,4
1589,师傅,nr,neg,6
1589,势利眼,n,neg,8
1589,配件,n,neg,10
1589,师傅,nr,neg,12
1589,态度,n,neg,13
1589,态度,n,neg,15
1589,专业,n,neg,17
1589,五金店,nz,neg,18
1589,三通,nz,neg,20
1589,师傅,nr,neg,23
1589,装,n,neg,25
1589,水,n,neg,26
1589,漏水,n,neg,33
1589,东西,ns,neg,35
1589,漏水,n,neg,36
1589,水,n,neg,38
1589,点点,n,neg,41
1589,水,n,neg,42
1589,专业,n,neg,46
1589,垃圾,n,neg,48
1589,师傅,nr,neg,49
1589,专业,n,neg,50
1589,哥装,n,neg,52
1589,配件,n,neg,55
1589,态度,n,neg,58
1589,黑心,n,neg,59
1589,垃圾,n,neg,60
1589,师傅,nr,neg,64
1589,遥控器,n,neg,66
1589,支架,n,neg,67
1589,图,n,neg,68
1589,遥控器,n,neg,70
1589,孔,n,neg,73
1589,螺丝,n,neg,75
1589,锤,ng,neg,80
1589,螺丝,n,neg,82
1590,服务,vn,neg,1
1590,站点,n,neg,4
1590,预计,vn,neg,7
1590,协商,n,neg,9
1590,人员,n,neg,15
1590,话费,n,neg,16
1590,费用,n,neg,19
1590,问,n,neg,21
1590,人员,n,neg,24
1590,费用,n,neg,27
1590,态度,n,neg,28
1590,人员,n,neg,31
1590,购物,n,neg,35
1590,建议,n,neg,36
1590,售后,n,neg,39
1591,免费,vn,neg,1
1592,材料费,n,neg,3
1592,免费,vn,neg,6
1592,收费,n,neg,8
1592,安装费,n,neg,9
1592,心,n,neg,12
1592,太贵,nr,neg,14
1592,产品,n,neg,16
1592,建议,n,neg,17
1592,坑,n,neg,18
1592,坑人,n,neg,19
1593,售后,n,neg,1
1593,管件,n,neg,2
1593,售后,n,neg,4
1593,管件,n,neg,8
1593,金属,n,neg,9
1593,产品,n,neg,12
1593,售后,n,neg,13
1593,师傅,nr,neg,15
1593,角阀,n,neg,20
1593,材质,n,neg,22
1593,全铜,n,neg,23
1593,售后,n,neg,24
1593,费用,n,neg,25
1593,售后,n,neg,26
1593,所带,n,neg,27
1593,管件,n,neg,28
1593,试水,n,neg,33
1593,温度,n,neg,34
1593,速度,n,neg,37
1593,小时,n,neg,40
1593,角阀,n,neg,41
1593,漏水,n,neg,43
1593,售后,n,neg,44
1593,电话,n,neg,45
1593,情况,n,neg,46
1593,售后,n,neg,47
1593,角阀,n,neg,50
1593,售后,n,neg,53
1593,上门,ns,neg,54
1593,上门,ns,neg,56
1593,产品,n,neg,58
1593,外行,n,neg,59
1593,产品,n,neg,60
1593,机器,n,neg,63
1593,上门,ns,neg,64
1593,原因,n,neg,65
1593,客户,n,neg,67
1593,小时,n,neg,69
1593,将角阀,n,neg,70
1593,生料,n,neg,72
1593,角阀,n,neg,75
1593,测试,vn,neg,77
1593,售后,n,neg,78
1593,谢谢,nr,neg,81
1593,售后,n,neg,82
1593,谢谢你们,nr,neg,83
1593,电话,n,neg,86
1593,售后,n,neg,88
1593,上门,ns,neg,89
1593,售后,n,neg,91
1593,售后,n,neg,96
1593,技术,n,neg,97
1593,外行,n,neg,99
1594,样子,n,neg,2
1594,效果,n,neg,4
1594,保温,n,neg,6
1594,性,n,neg,7
1594,水,n,neg,14
1595,商品,n,neg,1
1595,速度,n,neg,3
1595,热水,n,neg,9
1595,水温,n,neg,10
1595,表面,n,neg,12
1595,黑色,n,neg,13
1595,面板,n,neg,14
1595,皮,n,neg,16
1595,质量,n,neg,17
1595,功能,n,neg,18
1595,低端,n,neg,19
1595,速度,n,neg,21
1595,软管,n,neg,25
1595,漏水,n,neg,26
1595,售后,n,neg,28
1596,神坑,n,neg,2
1596,管子,n,neg,4
1597,花洒,nr,neg,1
1597,塑料,n,neg,5
1597,朋友,n,neg,9
1598,东西,ns,neg,1
1598,降价,n,neg,3
1598,降价,n,neg,4
1598,客服,n,neg,5
1598,客服,n,neg,7
1598,家装,n,neg,20
1598,水,n,neg,22
1598,小时,n,neg,24
1598,感觉,n,neg,26
1598,水壶,n,neg,28
1598,烧水,n,neg,29
1598,混,n,neg,31
1598,水阀,n,neg,32
1598,热水,n,neg,34
1598,少,n,neg,36
1598,客服,n,neg,37
1598,客服,n,neg,39
1598,水压,n,neg,40
1598,检查,vn,neg,41
1598,水阀,n,neg,45
1598,办法,n,neg,47
1598,混,n,neg,48
1598,水阀,n,neg,49
1598,鸡,n,neg,52
1598,恶心,n,neg,53
1598,购物,n,neg,54
1598,手机,n,neg,56
1598,屏幕,n,neg,59
1598,白点,n,neg,60
1599,姐姐,n,neg,2
1599,技术,n,neg,6
1599,收费,n,neg,7
1599,块钱,n,neg,8
1599,安装费,n,neg,9
1599,病,n,neg,10
1599,线,n,neg,11
1599,评,n,neg,14
1600,电话,n,neg,6
1600,产品,n,neg,8
1600,品牌,n,neg,9
1601,产品,n,neg,1
1601,毛病,n,neg,2
1601,时,ng,neg,4
1601,配件,n,neg,6
1601,娘,n,neg,9
1601,机器,n,neg,10
1601,配件,n,neg,12
1601,实体店,n,neg,17
1601,坑,n,neg,19
1602,太坑,n,neg,4
1602,评,n,neg,6
1603,配件,n,neg,2
1603,塑料,n,neg,4
1604,坑,n,neg,1
1604,烧水,n,neg,2
1604,效率,n,neg,4
1604,安装费,n,neg,7
1605,水流,n,neg,1
1605,降温,n,neg,3
1605,产品,n,neg,4
1605,东西,ns,neg,5
1605,降价,n,neg,7
1605,麻烦,an,neg,9
1605,建议,n,neg,12
1605,实体店,n,neg,14
1605,收费,n,neg,16
1605,段时间,nr,neg,17
1606,配件,n,neg,1
1606,客户,n,neg,3
1607,物流,n,neg,1
1607,力,n,neg,2
1607,评,n,neg,5
1608,保温,n,neg,1
1608,效果,n,neg,2
1608,温度,n,neg,5
1608,误差,n,neg,11
1608,九度,ns,neg,12
1609,材料费,n,neg,1
1609,太贵,nr,neg,2
1610,态度,n,neg,1
1610,机器,n,neg,4
1610,自带,n,neg,5
1610,装上,n,neg,6
1610,卫生间,n,neg,8
1610,通水,n,neg,9
1610,水电工,n,neg,12
1610,材料费,n,neg,13
1611,人员,n,neg,2
1611,骗钱,n,neg,4
1611,阀门,n,neg,5
1611,漏水,n,neg,6
1612,人员,n,neg,2
1612,时,n,neg,4
1612,机子,n,neg,6
1612,电路板,n,neg,8
1612,师傅,nr,neg,12
1612,电路板,n,neg,15
1612,机子,n,neg,17
1612,配件,n,neg,18
1612,垃圾,n,neg,19
1612,塑料,n,neg,21
1612,配件,n,neg,23
1612,师傅,nr,neg,25
1612,板房,n,neg,26
1612,老爸,n,neg,28
1612,朋友,n,neg,29
1612,人员,n,neg,33
1612,电路板,n,neg,35
1612,购物,n,neg,36
1612,死心,n,neg,37
1613,小时,n,neg,5
1613,小时,n,neg,11
1614,机器,n,neg,3
1614,评,n,neg,5
1615,收费,n,neg,6
1615,变象,n,neg,7
1615,收,n,neg,8
1615,安装费,n,neg,9
1616,速度慢,n,neg,1
1617,段时间,nr,neg,2
1617,评价,n,neg,3
1617,管件,n,neg,4
1617,费太坑,nr,neg,5
1617,安装工,n,neg,6
1617,价格,n,neg,7
1617,计费,n,neg,8
1617,价格,n,neg,9
1617,安装工,n,neg,12
1617,地道,n,neg,14
1618,人员,n,neg,2
1618,太特,nrt,neg,3
1618,坑,n,neg,4
1618,坑人,n,neg,5
1619,机子,n,neg,1
1619,要价,n,neg,6
1619,天价,n,neg,7
1619,市场,n,neg,8
1619,公司,n,neg,12
1619,价,n,neg,13
1619,手机,n,neg,16
1619,满意度,ns,neg,18
1620,差评,n,neg,1
1620,师傅,nr,neg,4
1620,水管,n,neg,7
1620,花洒,nr,neg,8
1620,进水口,n,neg,9
1620,收费,n,neg,12
1620,配件,n,neg,13
1620,收据,n,neg,14
1620,免费,vn,neg,16
1620,块钱,n,neg,18
1621,星,n,neg,1
1621,人员,n,neg,4
1621,坑人,n,neg,6
1621,整,n,neg,10
1622,烧水,n,neg,1
1623,售后,n,neg,2
1623,靠墙,n,neg,11
1623,收费,n,neg,14
1624,安装费,n,neg,3
1624,评,n,neg,6
1625,万家乐,nr,neg,3
1625,产品,n,neg,4
1625,水,n,neg,8
1625,浴霸,n,neg,11
1625,组件,n,neg,12
1625,垃圾,n,neg,14
1625,换,nz,neg,17
1625,供应商,n,neg,18
1626,评,n,neg,2
1626,价格,n,neg,3
1626,价,n,neg,5
1627,商品,n,neg,1
1627,差评,n,neg,2
1627,体会,n,neg,6
1627,商品,n,neg,7
1627,情况,n,neg,12
1627,时间,n,neg,18
1627,客服,n,neg,19
1627,客服,n,neg,21
1627,商品,n,neg,25
1627,客服,n,neg,27
1627,态度,n,neg,28
1628,星,n,neg,2
1628,漏水,n,neg,4
1628,售后,n,neg,5
1628,水压,n,neg,6
1628,减压阀,n,neg,8
1628,材料,n,neg,9
1628,安装费,n,neg,12
1628,漏水,n,neg,13
1629,理由,n,neg,4
1629,消费者,n,neg,7
1631,新房子,n,neg,3
1631,海尔,nrt,neg,5
1631,速度,n,neg,7
1631,小时,n,neg,9
1632,装,n,neg,3
1632,评,n,neg,5
1634,消费,vn,neg,3
1634,水管,n,neg,5
1634,附件,n,neg,10
1634,钱,n,neg,11
1634,纯属,n,neg,14
1634,消费,vn,neg,16
1634,评,n,neg,18
1635,质量,n,neg,2
1635,免费,vn,neg,3
1635,材料费,n,neg,6
1635,师傅,nr,neg,11
1635,态度,n,neg,12
1635,亲们,n,neg,15
1635,太坑,n,neg,17
1636,货,n,neg,2
1637,降价,n,neg,1
1637,价格,n,neg,2
1637,保护期,n,neg,3
1637,降价,n,neg,4
1638,水管,n,neg,1
1638,装,n,neg,2
1638,建议,n,neg,4
1638,评,n,neg,6
1640,材料,n,neg,2
1640,费用,n,neg,3
1640,水压,n,neg,5
1640,六楼,ns,neg,9
1640,楼顶,n,neg,10
1640,水箱,n,neg,11
1640,冷水,n,neg,13
1640,大水,n,neg,14
1640,咨询,vn,neg,15
1640,人员,n,neg,17
1640,办法,n,neg,18
1640,泵,n,neg,20
1640,换,nz,neg,22
1640,安装费,n,neg,26
1640,悲剧,n,neg,27
1641,星,n,neg,2
1641,物流,n,neg,3
1641,师傅,nr,neg,5
1641,物流,n,neg,6
1641,师傅,nr,neg,8
1641,包装箱,n,neg,10
1641,说明书,n,neg,13
1641,遥控器,n,neg,15
1641,诚信,nz,neg,21
1644,垃圾,n,neg,1
1644,客服,n,neg,3
1644,客户,n,neg,9
1644,时间,n,neg,12
1644,服务,vn,neg,14
1644,专业,n,neg,15
1644,客服,n,neg,17
1644,背景,n,neg,19
1644,杂音,n,neg,21
1644,关键,n,neg,25
1644,地方,n,neg,26
1644,垃圾,n,neg,28
1644,评分,n,neg,29
1644,星,n,neg,30
1644,物流配送,n,neg,32
1644,专业,n,neg,33
1644,客服,n,neg,35
1645,师傅,nr,neg,2
1645,装,n,neg,3
1646,差评,n,neg,1
1646,评,n,neg,3
1646,评,n,neg,5
1646,星,n,neg,7
1646,评,n,neg,11
1646,品质,n,neg,12
1646,服务,vn,neg,13
1646,气道,n,neg,15
1646,半死,n,neg,16
1646,浪费,n,neg,18
1646,电话费,n,neg,19
1646,客服,n,neg,20
1646,货,n,neg,26
1646,小事,n,neg,28
1646,手,n,neg,32
1646,时间,n,neg,37
1646,客户,n,neg,41
1646,时间,n,neg,47
1646,电话,n,neg,50
1646,客服,n,neg,54
1646,评,n,neg,59
1646,评,n,neg,61
1646,评,n,neg,63
1646,客户,n,neg,65
1646,材料,n,neg,69
1646,收费,n,neg,70
1646,评差,n,neg,73
1647,免费,vn,neg,1
1647,上门,ns,neg,3
1647,材料费,n,neg,6
1648,费用,n,neg,5
1650,免费,vn,neg,4
1650,材料费,n,neg,7
1651,坑人,n,neg,2
1651,降价,n,neg,3
1651,消费,vn,neg,6
1651,欺诈,vn,neg,7
1652,安装费,n,neg,1
1652,太贵,nr,neg,2
1652,垃圾,n,neg,3
1653,客服,n,neg,2
1653,事,n,neg,6
1653,问,n,neg,8
1654,遥控,vn,neg,1
1654,产品,n,neg,2
1654,检验,vn,neg,3
1654,质量,n,neg,4
1655,烧水,n,neg,5
1657,服务态度,n,neg,1
1657,产品质量,n,neg,3
1657,网购,n,neg,6
1657,水,n,neg,8
1657,水温,n,neg,11
1657,换货,nz,neg,15
1657,语,ng,neg,17
1658,购物,n,neg,3
1658,评价,n,neg,5
1658,师傅,nr,neg,15
1658,理由,n,neg,19
1658,照片,n,neg,21
1658,水印,n,neg,22
1658,时间,n,neg,23
1658,水,n,neg,28
1658,水,n,neg,33
1658,售后,n,neg,40
1658,售后,n,neg,41
1658,气温,n,neg,44
1658,情况,n,neg,51
1658,客服,n,neg,52
1658,消费者,n,neg,55
1658,误导,n,neg,56
1658,评,n,neg,58
1659,漏花,n,neg,6
1659,组件,n,neg,8
1659,妈蛋,n,neg,11
1659,中通,nt,neg,13
1659,硬生生,n,neg,14
1659,烧水,n,neg,17
1659,评,n,neg,20
1659,评,n,neg,22
1659,评,n,neg,24
1659,机子,n,neg,25
1659,毛用,n,neg,28
1659,东西,ns,neg,29
1659,气死人,n,neg,33
1660,我会,n,neg,1
1660,评价,n,neg,5
1660,烧水,n,neg,6
1660,小时,n,neg,12
1660,太阳能,n,neg,13
1660,漏水,n,neg,15
1660,漏水,n,neg,16
1660,漏水,n,neg,17
1660,漏水,n,neg,21
1660,办法,n,neg,22
1660,烧水,n,neg,24
1660,保温,n,neg,27
1660,电费,n,neg,31
1660,钱,n,neg,32
1660,烧水,n,neg,38
1660,水,n,neg,42
1660,气,n,neg,46
1660,理由,n,neg,48
1660,退换货,n,neg,49
1660,鬼话,n,neg,51
1660,花钱买,ns,neg,55
1660,教训,vn,neg,56
1660,害人,n,neg,58
1660,东西,ns,neg,59
1660,垃圾,n,neg,60
1660,花钱,n,neg,62
1661,评,n,neg,2
1661,上门,ns,neg,7
1661,师傅,nr,neg,9
1661,收费,n,neg,10
1661,用户,n,neg,11
1661,收费,n,neg,16
1661,豆腐渣工程,n,neg,20
1661,插头,n,neg,21
1661,电源,n,neg,23
1661,浴室,n,neg,27
1661,专业,n,neg,31
1661,好歹,n,neg,32
1661,牌子,n,neg,33
1662,遥控器,n,neg,2
1663,安装费,n,neg,3
1665,东西,ns,neg,1
1665,安装费,n,neg,3
1665,东西,ns,neg,8
1666,安装费,n,neg,1
1666,官网,n,neg,5
1666,价格,n,neg,6
1666,师傅,nr,neg,8
1666,起码,n,neg,10
1666,坑,n,neg,11
1667,流程,n,neg,1
1667,费用,n,neg,3
1668,安装费,n,neg,1
1668,时,ng,neg,3
1668,封顶,n,neg,5
1669,材料,n,neg,3
1669,收据,n,neg,10
1669,变相,n,neg,11
1669,勒索,nrt,neg,12
1669,售后,n,neg,15
1669,曝光,nz,neg,18
1669,企业,n,neg,21
1669,现象,n,neg,22
1670,评,n,neg,2
1670,建议,n,neg,3
1670,瓦,n,neg,5
1670,浪费,n,neg,7
1670,钱,n,neg,8
1670,垃圾,n,neg,9
1670,实体店,n,neg,11
1671,评,n,neg,2
1671,垃圾,n,neg,5
1671,配件,n,neg,8
1671,电,n,neg,13
1672,评,n,neg,2
1672,安装费,n,neg,4
1672,坑人,n,neg,6
1672,收费,n,neg,9
1672,金,nr,neg,10
1672,东,ns,neg,11
1673,购物,n,neg,2
1673,浴室,n,neg,3
1673,理由,n,neg,5
1673,材料费,n,neg,7
1674,安装费,n,neg,1
1674,贵,n,neg,3
1674,实体店,n,neg,4
1674,坑,n,neg,6
1675,大坑,n,neg,6
1675,事,n,neg,15
1675,评,n,neg,17
1675,烧水,n,neg,19
1675,水温,n,neg,21
1675,水,n,neg,24
1675,个头,n,neg,26
1675,差太,n,neg,35
1676,售后,n,neg,1
1676,活动,vn,neg,6
1676,安装费,n,neg,7
1676,售后,n,neg,9
1676,钱,n,neg,13
1676,售后,n,neg,15
1676,材料,n,neg,19
1676,管子,n,neg,21
1676,图片,n,neg,22
1676,管子,n,neg,25
1676,减压阀,n,neg,27
1676,块钱,n,neg,29
1676,感觉,n,neg,30
1676,狮子,n,neg,31
1676,开口,n,neg,32
1676,售后,n,neg,33
1676,管理,vn,neg,35
1676,乱象,n,neg,36
1677,安装费,n,neg,1
1677,市场,n,neg,5
1677,价格,n,neg,6
1677,购买者,n,neg,8
1677,慎重考虑,nr,neg,9
1678,太次,n,neg,3
1678,服务,vn,neg,5
1679,态度,n,neg,2
1679,骂人,n,neg,4
1680,小时,n,neg,1
1681,收费,n,neg,2
1681,服务,vn,neg,3
1682,免费,vn,neg,2
1682,水管,n,neg,5
1682,收费,n,neg,7
1683,产品,n,neg,1
1683,产品,n,neg,4
1683,比例,n,neg,6
1683,品牌,n,neg,9
1683,语,ng,neg,10
1683,费用,n,neg,12
1683,产品,n,neg,14
1683,费用,n,neg,15
1684,下单,n,neg,3
1684,降价,n,neg,4
1684,客户,n,neg,5
1684,原价,n,neg,7
1685,东西,ns,neg,2
1685,装上,n,neg,8
1685,差评,n,neg,9
1686,差差,n,neg,7
1686,差差,n,neg,8
1687,售后,n,neg,1
1687,吊顶,n,neg,6
1687,铁,n,neg,9
1687,片子,n,neg,10
1687,安装费,n,neg,14
1687,师傅,nr,neg,16
1687,安装费,n,neg,17
1687,卡有,nr,neg,20
1687,误导性,n,neg,21
1687,消费,vn,neg,22
1688,小时,n,neg,5
1688,热水,n,neg,7
1688,小时,n,neg,12
1688,才度,n,neg,13
1688,烧水,n,neg,14
1688,速度,n,neg,15
1688,不值,n,neg,18
1688,钱,n,neg,19
1688,品牌,n,neg,20
1688,理由,n,neg,26
1688,借口,n,neg,27
1688,感觉,n,neg,28
1688,坑,n,neg,29
1688,大功率,n,neg,31
1688,垃圾,n,neg,35
1688,平台,n,neg,37
1688,速度,n,neg,40
1688,优势,n,neg,43
1689,评,n,neg,2
1689,卖家,n,neg,3
1689,责任心,n,neg,5
1690,材料,n,neg,3
1690,工人,n,neg,5
1691,小时,n,neg,2
1691,才度,n,neg,3
1691,瓦,n,neg,6
1691,烧,n,neg,7
1691,垃圾,n,neg,9
1691,问,n,neg,10
1691,客服,n,neg,11
1691,客服,n,neg,13
1691,理由,n,neg,17
1691,傻子,n,neg,19
1692,失望透顶,n,neg,1
1692,安装费,n,neg,3
1692,封顶,n,neg,5
1692,讲道理,n,neg,6
1692,客服,n,neg,11
1692,理由,n,neg,16
1692,新房,n,neg,21
1693,消费,vn,neg,3
1693,理由,n,neg,4
1693,墙体,n,neg,6
1693,师傅,nr,neg,9
1693,自带,n,neg,10
1693,态度恶劣,n,neg,15
1693,配件,n,neg,16
1693,钱,n,neg,18
1693,水管,n,neg,20
1693,客户,n,neg,21
1693,配件,n,neg,23
1694,遥控器,n,neg,1
1694,配件,n,neg,7
1695,上门,ns,neg,1
1695,根本就是,n,neg,3
1695,骗人,n,neg,4
1695,收货,n,neg,5
1695,失望透顶,n,neg,9
1695,无人,n,neg,16
1696,垃圾,n,neg,1
1696,热水,n,neg,4
1696,售后,n,neg,5
1696,水压,n,neg,9
1696,品牌,n,neg,13
1696,东西,ns,neg,14
1697,服务态度,n,neg,2
1698,遥控器,n,neg,1
1698,服给,vn,neg,3
1699,电话,n,neg,5
1699,装,n,neg,9
1700,花洒,nr,neg,5
1700,套装,n,neg,6
1700,头,n,neg,9
1700,链接,n,neg,10
1702,商品,n,neg,2
1702,店,n,neg,9
1702,欺,vn,neg,10
1702,办法,n,neg,11
1703,水管,n,neg,5
1703,钱,n,neg,6
1704,人员,n,neg,2
1704,服务,vn,neg,3
1704,师傅,nr,neg,7
1704,管道,n,neg,10
1704,漏水,n,neg,12
1704,公司,n,neg,16
1704,球,n,neg,17
1704,球迷,n,neg,18
1704,公司,n,neg,20
1704,门,n,neg,23
1704,师傅,nr,neg,27
1704,服务,vn,neg,30
1705,烧水,n,neg,1
1705,脑癌,n,neg,4
1705,设计师,n,neg,5
1706,安装费,n,neg,1
1706,霸王,n,neg,7
1706,条款,n,neg,8
1706,机子,n,neg,9
1708,售后,n,neg,2
1708,坑,n,neg,3
1708,钱,n,neg,4
1708,活节,vn,neg,5
1708,阀元,n,neg,6
1708,水龙头,n,neg,8
1708,免费,vn,neg,11
1708,费用,n,neg,14
1708,材料费,n,neg,16
1709,收费,n,neg,1
1710,产品,n,neg,2
1710,毛病,n,neg,4
1710,上门,ns,neg,5
1710,套路,n,neg,7
1710,师傅,nr,neg,8
1710,收费,n,neg,9
1710,厕所,n,neg,16
1710,水管,n,neg,17
1710,距离,n,neg,18
1710,收块,n,neg,22
1710,官方,n,neg,23
1710,收价,n,neg,24
1710,爸,n,neg,27
1710,师傅,nr,neg,29
1710,官方,n,neg,32
1710,价,n,neg,33
1710,师傅,nr,neg,35
1710,师傅,nr,neg,47
1710,插座,n,neg,48
1710,电插座,n,neg,51
1710,插座,n,neg,52
1710,漏电,nz,neg,55
1710,事情,n,neg,56
1710,电插座,n,neg,64
1710,师傅,nr,neg,66
1710,热水澡,n,neg,71
1710,假话,n,neg,80
1710,官方,n,neg,82
1710,事,n,neg,83
1710,牌子,n,neg,84
1710,上门,ns,neg,87
1710,师傅,nr,neg,89
1710,坑人,n,neg,91
1711,图片吧,n,neg,2
1711,样子,n,neg,9
1712,费用,n,neg,5
1712,拆机,n,neg,8
1712,价格,n,neg,9
1712,厂家,n,neg,10
1712,人员,n,neg,12
1712,产品,n,neg,15
1712,漏电,nz,neg,17
1712,厂家,n,neg,18
1712,人员,n,neg,20
1712,客服,n,neg,23
1712,小时,n,neg,24
1712,上门,ns,neg,26
1712,检测,vn,neg,27
